id,clip_filename,duration,reviewed_sheng_transcript,original_asr_transcript,audio_filepath,source_origin
sheng_rev_0306,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00095.wav,10.17,"Tukenda tukawa kuta uko tena, yukwe inkareji tuwa panapale, Tomas pale kochare, anangali akakila kituwa ikusawa, wakonama vest flani apa.","Tukenda tukawa kuta uko tena, yukwe inkareji tuwa panapale, Tomas pale kochare, anangali akakila kituwa ikusawa, wakonama vest flani apa.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00095.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0307,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00097.wav,12.24,Madem waka nda starting line up. Ruth nda Miriam waka ingia palik. 1030 gap yaw hika hanza. Maboi waka migo wa tulie 30 minutes later at 11 ndio maboi wana.,Madem waka nda starting line up. Ruth nda Miriam waka ingia palik. 1030 gap yaw hika hanza. Maboi waka migo wa tulie 30 minutes later at 11 ndio maboi wana.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00097.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0308,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00098.wav,13.24,"So, ako palitu wa na piga ma stretch za wa ma warm up nini. Sa minute to 11 ma boy, baka ingi ya kwa starting line up sa asa. Starting point. 11 sharp bunduki. Baah!","So, ako palitu wa na piga piga ma stretch za wa ma warm up nini nini. Sa minute to 11 ma boy, baka ingi ya kwa starting line up sa asa. Starting point. 11 sharp bunduki. Baah!",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00098.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0309,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00099.wav,12.56,"Wasend your home. Mahandze 6,500 athletes. Kuna boiwa kisi, kuna boiwa narok, na kuna boiwa na kuru. Wote wana takaita.","Wasend your home. Mahandze 6,500 athletes. Kuna boiwa kisi, kuna boiwa narok, na kuna boiwa na kuru. Wote wana takaita.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00099.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0310,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00100.wav,12.25,Six thousand five hundred athletes from all over the world.,Six thousand five hundred athletes from all over the world.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00100.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0311,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00102.wav,12.77,Rudi kuchuku agari 22 angoje kwadhe 2 kilometa mak tuge celewakidogo tuge patawali siya pita. Aso anata mwa toka risa nbio ingina ya risaasi. So ili bidi tu toke kablayo risaasi hibigwe.,Rudi kuchuku agari 22 angoje kwadhe 2 kilometa mak tuge celewakidogo tuge patawali siya pita. Aso anata mwa toka risa nbio ingina ya risaasi. So ili bidi tu toke kablayo risaasi hibigwe.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00102.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0312,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00103.wav,13.19,"Tu jukwe gari, 22a ondo jewapi, the 2 kilometer mark. So tu kafkapale 2 kilometers, tu kambi wa kukaribu, kama some 7 to 8 minutes away wanakam. So tu katu tegea apu kido gondyutwone...","Tu jukwe gari, 22a ondo jewapi, the 2 kilometer mark. So tu kafkapale 2 kilometers, tu kambi wa kukaribu, kama some 7 to 8 minutes away wanakam. So tu katu tegea apu kido kido gondyutwone...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00103.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0313,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00104.wav,13.78,"Laina pimejipanga haji ono jwe saia tujuwi, atuja pata bado live feed, so atujuwi kuma ena jizu kilomita sa kwanza mbili. Then kido go, mabu weitrundi wao, hei, tukawana. I think he li kwa gani.","Laina pimejipanga haji ono jwe saia tujuwi, atuja pata bado live feed, so atujuwi kuma ena jizu kilomita sa kwanza mbili. Then kido kido go, mabu weitrundi wao, hei, tukawana. I think he li kwa gani.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00104.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0314,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00105.wav,13.95,"Tato, top 3 wa willi wa li kwa weitu. Filemon na eza patrika ma nani, eza kipnienu ama atuia. So wakapita yu kilometer.","Tato, top 3 wa willi wa li kwa weitu. Filemon na eza patrika ma nani, eza kipnienu ama atuia. So wakapita, wakapita yu kilometer.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00105.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0315,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00106.wav,13.3,"Na pili, tuka-tuka, take a, tena kumagari mpiyu ni kupanda milima, baka the 12 kilometer mark. Sasa aztuna panda-panda, somehow tuka-kam tuka pata signal, yu lai yufidi ya-ya raise.","Na pili, tuka-tuka, take a, tena kumagari mpiyu ni kupanda milima, kupanda milima, kupanda milima, baka the 12 kilometer mark. Sasa aztuna panda-panda, somehow tuka-kam tuka pata signal, yu lai yufidi ya-ya raise.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00106.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0316,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00107.wav,11.9,Manze tu naingi ya wakoka kilometa ya tanu sita. Manze mitu wakomele ni mzungu jo jamaflani wabrito. Na mehenda ako peke ake. Then wakona apflani inaku onyesha.,Manze tu naingi ya wakoka kilometa ya tanu sita. Manze mitu wakomele ni mzungu jo jamaflani wabrito. Na mehenda ako peke ake. Then wakona apflani inaku onyesha.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00107.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0317,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00108.wav,10.55,"Umse akumbele, mone na mufuata, ame wa chona distansi na kaji. Mazeno na mone na mufuata bana ako 45 seconds behind. Wacheni wambie, kumbe yo 45 seconds is a lot.","Umse akumbele, mone na mufuata, ame wa chona distansi na kaji. Mazeno na mone na mufuata bana ako 45 seconds behind. Wacheni wambie, kumbe yo 45 seconds is a lot.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00108.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0318,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00109.wav,12.16,Ume watwa. Uki watwa na 45 sikens. Ume watwa. Nashi do Jesus. Yani. Tume kudia hindi ayote bana mubrito atutoe tumkate kumdomo.,Ume watwa. Uki watwa na 45 sikens. Ume watwa. Ume watwa. Nashi do Jesus. Yani. Tume kudia hindi ayote bana mubrito atutoe tumkate kumdomo.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00109.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0319,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00110.wav,11.19,"Eni tulitoka, tuliyende yo, the 12 kilometer mark maze tukiyo, eni tukiyo, ee, tension unneza katana kisu, jwa tu amini eni bili, eni umzungo na ta.","Eni tulitoka, tuliyende yo, the 12 kilometer mark maze tukiyo, eni tukiyo, ee, tension unneza katana kisu, jwa tu amini eni bili, eni umzungo na ta.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00110.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0320,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00111.wav,13.05,"So tu kenda tu ka fika yu place ya 12 kilometer, ni kata wakadogo kana itwa Shandolin. Pale Shandolin, diyo mama jizi konini, diyo wakifi kapale, wakona sponge za kujimogili ya maji, wakona maji ya kukunyo na azile maham.","So tu kenda tu ka fika yu place ya 12 kilometer, ni kata wakadogo kana itwa Shandolin. Pale Shandolin, diyo mama jizi konini, diyo wakifi kapale, wakona sponge za kujimogili ya maji, wakona maji ya kukunyo na azile maham.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00111.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0321,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00112.wav,10.97,Electrolites. Sahiba nasiji katendeketu nini mehapen atupati atafid.,Electrolites. Sahiba nasiji katendeketu nini mehapen atupati atafid.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00112.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0322,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00115.wav,12.57,Mazi na ona. Filemon Kenyabi. Hapa na Patrick Kipngeno. Like atawwezu ju anani ya kumbele wa koiri. Bega kwa bega. Mazi wa kapite.,Mazi na ona. Filemon Kenyabi. Hapa na Hapa na Patrick Kipngeno. Like atawwezu ju anani ya kumbele wa koiri. Bega kwa bega. Mazi wa kapite.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00115.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0323,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00116.wav,13.16,"Ule mbretoe tu wa I think kudiyali fwata, then says Michael Saoli, Selelo Saoli, aka fwata apu. Kido apu, kitu kama namba 6, 7, ule atuia.","Ule mbretoe tu wa I think kudiyali fwata, then says Michael Saoli, Selelo Saoli, aka fwata apu. Kido kido apu, kitu kama namba 6, 7, ule atuia.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00116.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0324,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00117.wav,12.58,"Kafuata tukajambia. Ah, ikosa hawa. At least we janoa merigame, wacha sasa tutokei 12 kilometer mark, to finye mbaka finish line, 22one, nani sasa na kam kumaliza. Niku panda milimata ena milimama.","Kafuata tukajambia. Ah, ikosa hawa. At least we janoa merigame, wacha sasa tutokei 12 kilometer mark, to finye mbaka finish line, 22one, nani sasa na kam kumaliza. Niku panda milimata ena milimama.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00117.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0325,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00118.wav,12.66,"Izi milima tu na pandana gari, tu na choka, awa sawa na pandamugu. Tukenda tu ka fika zinal. Pale sasa ma li finish line niko, tu ka pakgaria pwa raka fasta, tu kakuja taken baka kwa finish line. Sasa niku kama zewna ango.","Izi milima tu na pandana gari, tu na choka, awa sawa na pandamugu. Tukenda tu ka fika zinal. Pale sasa ma li finish line niko, tu ka pakgaria pwa raka fasta, tu kakuja taken baka kwa finish line. Sasa niku kama zewna ango.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00118.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0326,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00119.wav,11.51,"Una ngaoja jo. Ulem semonya na tanga za uko maze atuambi bitutuna ta kuskia. Ya kutu stories ingi, na shingo manze. So utuambi eni nani, ya kumpere lewebe.","Una ngaoja jo. Ulem semonya na tanga za uko maze atuambi bitutuna ta kuskia. Ya kutu stories ingi, na shingo manze. So utuambi eni nani, ya kumpere lewebe.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00119.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0327,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00120.wav,12.6,"So mazetumibanga isa apobana klok tu nangalia tu no na reisiko tu, mii 2 hours 25 minutes na awasia tu aski, then all of a sudden, bila 2 klok inenda kugonga 2 hours 20.","So mazetumibanga isa apobana klok tu nangalia tu no na reisiko tu, mii 2 hours 25 minutes na awasia tu aski, then all of a sudden, bila 2 klok inenda kugonga 2 hours 20.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00120.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0328,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00121.wav,11.33,Ni ka-skejiu ule komentikapa lejiwa mese nama ze something about Kenyans being at the fryer. Yali karimu tu cheese yapo. Dey noluba sade nuna tu.,Ni ka-skejiu ule komentikapa lejiwa mese nama ze something about Kenyans being at the fryer. Yali karimu tu cheese yapo. Dey noluba sade nuna tu.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00121.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0329,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00122.wav,13.23,"Kwa na tuivi filemun kiriya kwa na tokema, sendi uyo, anaka anikandi wa mezali wa sayi, ataka inika me choka. Mina shinu hup jamal. Uleza je kwa na ilaji wei, after 31 kms, mepanda 2,000 meters elevation.","Kwa na tuivi filemun kiriya kwa na tokema, sendi uyo, anaka anikandi wa mezali wa sayi, ataka inika me choka. Mina shinu hup jamal. Uleza je kwa na ilaji wei, after 31 kms, mepanda 2,000 meters elevation.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00122.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0330,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00123.wav,13.87,Maziya na wan'a finish line du ilia na ifa nyeivi. Eeeeee! na iye na aiaiaiaia kaributu cheese zi tulkotu na cheese zi bale aka kumkame pita tu wap aka bita na ile ribo na raka fasta,Maziya na wan'a finish line du ilia na ifa nyeivi. Eeeeee! na iye na aiaiaiaia kaributu cheese zi tulkotu na cheese zi bale aka kumkame pita tu wap aka bita na ile ribo na raka fasta,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00123.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0331,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00124.wav,12.39,"So tu najiambia maze mungu. Najiwa tuliko tumekuomba 123 finish, lakini wu katupati yata 12 tuko saaw. Ata utunime namba 2 utupati yata 13. As long as kwa top 3, tuko eno wa wili. Manze tu.","So tu najiambia maze mungu. Najiwa tuliko tumekuomba 123 finish, lakini wu katupati yata 12 tuko saaw. Ata utunime namba 2 utupati yata 13. As long as kwa top 3, tuko eno wa wili. Manze tu.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00124.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0332,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00125.wav,13.68,Ono Vasade. Patrick Kipngenon. Uyo! Ame ingia! Ako moto deadly. Shepa kakudia kapiga na mambili. Sosa kulikwa na gap between Patrick Kipngenon na the personal money.,Ono Vasade. Patrick Kipngenon. Uyo! Ame ingia! Ako moto deadly. Shepa kakudia kapiga na mambili. Sosa kulikwa na gap between Patrick Kipngenon na the personal money.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00125.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0333,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00126.wav,6.19,Namba 3. Mazi tukwa pola. Nasi siye nyeru. We are so ungrateful human beings.,Namba 3. Mazi tukwa pola. Nasi siye nyeru. We are so ungrateful human beings.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00126.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0334,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00128.wav,13.93,"Apuniketu yupodi ambezuri tu kutuna top 3, ai Nani Godue na ta, nani tuta kutumbuizavewe, tuta kusifu e tuta kusudyudu Ha Manze after abu","Apuniketu yupodi ambezuri tu kutuna top 3, ai ai ai ai Nani Godue na ta, nani tuta kutumbuizavewe, tuta kusifu e tuta kusudyudu Ha ha ha ha ha Manze after abu",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00128.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0335,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00129.wav,10.73,A few minutes. Dukwa na dumazeki vest ki na doke aiwi na Very long legs. Dukwa jua kwisha.,A few minutes. Dukwa na dumazeki vest ki na doke aiwi na Very long legs. Very long legs. Dukwa jua kwisha.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00129.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0336,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00130.wav,11.51,"Izo migu atu jazi onan amtumungine ko yo kompetisyon, buyoninan ana dan Michael Thelelo Saaroli. Maze alikam aka ingihaa po ba na tunan ba...","Izo migu atu jazi onan amtumungine ko yo kompetisyon, buyoninan ana dan Michael Thelelo Saaroli. Maze alikam aka ingihaa po ba na tunan ba...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00130.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0337,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00131.wav,12.2,"Amitri piyango ilisha yapo. Ah! Kitiyote nili kwa nataka kwa hisha, inili ipata kwa yu finish line. Mazi 1, 2, 3, Kenyans. Water. Same team.","Amitri piyango ilisha yapo. Ah! Kitiyote nili kwa nataka kwa hisha, inili ipata kwa yu finish line. Mazi 1, 2, 3, Kenyans. Water. Same team.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00131.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0338,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00132.wav,12.73,Wato ako sponsor din na on. Hafsayo tumipiga maguwanda sa on. Tukom on juchin. Aduwa na tuongali anashinu. On ime jipangai. Tulipuru gawewe.,Wato ako sponsor din na on. Hafsayo tumipiga maguwanda sa on. Tukom on juchin. Aduwa na tuongali anashinu. On ime jipangai. Tulipuru gawewe.,/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00132.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0339,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00133.wav,11.73,"Two weeks later, just a year has not been a story in the two weeks that we have competition. Baddo wa naongia jiyo res. Vile Kenyanswa liyenda waka buruga resi ya wenewe wiko, ah it was amazing. Crazy. Yeni...","Two weeks later, just a year has not been a story in the two weeks that we have competition. Baddo wa naongia jiyo res. Vile Kenyanswa liyenda waka buruga resi ya wenewe wiko, ah it was amazing. Crazy. Yeni...",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00133.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0340,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00134.wav,13.95,"Sige skumbuki the last time nili feel patrioticivo. I can't remember. Hei guys. Az nafunga e re kapot, tekomi anguni.","Sige skumbuki the last time nili feel patrioticivo. I can't remember. Hei guys. Az nafunga e re kapot, tekomi anguni.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00134.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0341,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00136.wav,12.43,"Umeto Kakenya. Kila mtua nati. Aa, ya. We know you for running. Aso umetua kambela kuliko kila kid. Misijuni nani ame kakenya nsmbela kuliko athletes.","Umeto Kakenya. Kila mtua nati. Aa, ya, ya, ya, ya, ya. We know you for running. Aso umetua kambela kuliko kila kid. Misijuni nani ame kakenya nsmbela kuliko athletes.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00136.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0342,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00137.wav,11.26,"Wau kapatiwatu a day in the life of an athlete. Unakuit sa tatu wasubui. Skudam gani. Mili ka nao isu sku, ah. It's not easy. So tuwa nyeshenima.","Wau kapatiwatu a day in the life of an athlete. Unakuit sa tatu wasubui. Skudam gani. Mili ka nao isu sku, ah ah ah. It's not easy. So tuwa nyeshenima.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00137.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0343,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00138.wav,13.2,"Yo Resi kukwa YouTube ukitaka wuna zanda wu yu watch, ni tosi Arizona Race 2026. Nanda wu yu shuhu dia. Acha ni kungiwa pamazeh me kuatru tula ni watwangu vutu, nana neraun tu. Adios mu chachos.","Yo Resi kukwa YouTube ukitaka wuna zanda wu yu watch, ni tosi Arizona Race 2026. Nanda wu yu shuhu dia. Acha ni kungiwa pamazeh me kuatru tula ni ni watwangu vutu, nana neraun tu. Adios mu chachos.",/home/ray/Desktop/mkuru/dataset/segmented/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk/gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk_00138.wav,gn3q-QJO2cw_Kenya_s_Super_Athletes____Mk
sheng_rev_0344,chunk_00000.wav,11.47,"Kwa nanske wuna zijuman heya, nene nadi na 500. Dugula slek, dugula.","Kwa na nanske wuna zijuman heya, nene nadi na 500. Dugula slek, dugula.",/home/ray/Desktop/mkuru/dataset/segmented/Recording_4/chunk_00000.wav,sheng0001
sheng_rev_0345,chunk_00004.wav,11.14,We want to ask for money. We want to ask for money. Sorry. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money.,We want to ask for money. We want to ask for money. Sorry. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money. I want to ask for money.,/home/ray/Desktop/mkuru/dataset/segmented/sheng0001/chunk_00004.wav,sheng0001
